chr	start	end	mu_background	filter
chr6	89900000	89950000	NA	very_poor_mapping_qual
chr6	89950000	90000000	0.953185234102306	PASS
chr6	900000	950000	0.993792337868584	poor_mapping_qual
chr6	9000000	9050000	0.982009153166796	PASS
chr6	90000000	90050000	0.957481892599306	poor_mapping_qual
chr6	90050000	90100000	0.961893339887095	PASS
chr6	90100000	90150000	0.96638500888275	PASS
chr6	90150000	90200000	0.970922332503348	PASS
chr6	90200000	90250000	0.975470743665965	PASS
chr6	90250000	90300000	0.979995675287679	PASS
chr6	90300000	90350000	0.984462560285565	PASS
chr6	90350000	90400000	0.988836831576702	PASS
chr6	90400000	90450000	0.993083922078165	PASS
chr6	90450000	90500000	0.997169264707031	PASS
chr6	9050000	9100000	0.984545530037611	PASS
chr6	90500000	90550000	1.00105829238038	PASS
chr6	90550000	90600000	1.00471643801528	poor_mapping_qual
chr6	90600000	90650000	1.00810913452882	PASS
chr6	90650000	90700000	1.01120181483807	PASS
chr6	90700000	90750000	1.01396512944756	PASS
chr6	90750000	90800000	1.01640067128056	PASS
chr6	90800000	90850000	1.01852139629003	PASS
chr6	90850000	90900000	1.02034027783663	PASS
chr6	90900000	90950000	1.02187028928104	PASS
chr6	90950000	91000000	1.02312440398391	PASS
chr6	9100000	9150000	0.987222273780822	PASS
chr6	91000000	91050000	1.02411559530594	PASS
chr6	91050000	91100000	1.02485683660778	PASS
chr6	91100000	91150000	1.02536110125011	PASS
chr6	91150000	91200000	1.02564136259359	PASS
chr6	91200000	91250000	1.02571059399891	PASS
chr6	91250000	91300000	1.02558176882672	PASS
chr6	91300000	91350000	1.02526786043771	PASS
chr6	91350000	91400000	1.02478184219254	poor_mapping_qual
chr6	91400000	91450000	1.02413668745188	PASS
chr6	91450000	91500000	1.0233453695764	PASS
chr6	9150000	9200000	0.990018456256139	PASS
chr6	91500000	91550000	1.02242086192678	PASS
chr6	91550000	91600000	1.02137613786368	PASS
chr6	91600000	91650000	1.02022417074778	PASS
chr6	91650000	91700000	1.01897793393975	poor_mapping_qual
chr6	91700000	91750000	1.01765040080025	PASS
chr6	91750000	91800000	NA	very_poor_mapping_qual
chr6	91800000	91850000	1.01480333896956	PASS
chr6	91850000	91900000	1.01330975699971	PASS
chr6	91900000	91950000	NA	very_poor_mapping_qual
chr6	91950000	92000000	1.01024735775434	PASS
chr6	9200000	9250000	0.992913149323271	PASS
chr6	92000000	92050000	1.00870448720016	PASS
chr6	92050000	92100000	1.00717113383922	PASS
chr6	92100000	92150000	1.00566027103218	PASS
chr6	92150000	92200000	1.00418487213972	PASS
chr6	92200000	92250000	1.00275791052251	PASS
chr6	92250000	92300000	1.00139235954121	PASS
chr6	92300000	92350000	1.00010119255651	PASS
chr6	92350000	92400000	0.998897382929062	PASS
chr6	92400000	92450000	0.997793161819781	PASS
chr6	92450000	92500000	0.996791920184605	PASS
chr6	9250000	9300000	0.995885424841928	PASS
chr6	92500000	92550000	0.995891243249488	PASS
chr6	92550000	92600000	NA	very_poor_mapping_qual
chr6	92600000	92650000	0.994381518514373	PASS
chr6	92650000	92700000	0.993767438231844	PASS
chr6	92700000	92750000	0.993243857684316	PASS
chr6	92750000	92800000	0.992808260630523	PASS
chr6	92800000	92850000	0.992458130829199	PASS
chr6	92850000	92900000	0.992190952039081	PASS
chr6	92900000	92950000	0.992004208018903	PASS
chr6	92950000	93000000	0.991895382527401	PASS
chr6	9300000	9350000	0.998914354671818	PASS
chr6	93000000	93050000	0.991861959323308	PASS
chr6	93050000	93100000	0.991901422165362	PASS
chr6	93100000	93150000	0.992011254812297	PASS
chr6	93150000	93200000	0.992188941022847	PASS
chr6	93200000	93250000	0.992431964555749	PASS
chr6	93250000	93300000	0.992737809169736	PASS
chr6	93300000	93350000	0.993103958623545	PASS
chr6	93350000	93400000	0.99352789667591	PASS
chr6	93400000	93450000	0.994007107085567	PASS
chr6	93450000	93500000	0.994539073611251	PASS
chr6	9350000	9400000	1.00197901067265	PASS
chr6	93500000	93550000	0.995121280011696	PASS
chr6	93550000	93600000	0.995751210045638	PASS
chr6	93600000	93650000	0.996426347471812	PASS
chr6	93650000	93700000	0.997144176048954	poor_mapping_qual
chr6	93700000	93750000	0.997902179535798	PASS
chr6	93750000	93800000	0.998697841691079	PASS
chr6	93800000	93850000	0.999528646273532	PASS
chr6	93850000	93900000	1.00039207704189	PASS
chr6	93900000	93950000	1.0012856177549	PASS
chr6	93950000	94000000	1.00220675217128	PASS
chr6	9400000	9450000	1.00505846470414	PASS
chr6	94000000	94050000	1.00315296404977	PASS
chr6	94050000	94100000	1.00412173714912	PASS
chr6	94100000	94150000	1.00511050928212	PASS
chr6	94150000	94200000	1.00611536490529	PASS
chr6	94200000	94250000	1.0071308464191	PASS
chr6	94250000	94300000	1.00815141233649	PASS
chr6	94300000	94350000	1.00917152117039	poor_mapping_qual
chr6	94350000	94400000	1.01018563143373	PASS
chr6	94400000	94450000	1.01118820163945	PASS
chr6	94450000	94500000	1.01217369030049	PASS
chr6	9450000	9500000	1.00813178862599	PASS
chr6	94500000	94550000	NA	very_poor_mapping_qual
chr6	94550000	94600000	NA	very_poor_mapping_qual
chr6	94600000	94650000	1.01497225214481	PASS
chr6	94650000	94700000	1.01583399975644	PASS
chr6	94700000	94750000	1.01665095838805	PASS
chr6	94750000	94800000	1.01741758655258	PASS
chr6	94800000	94850000	1.01812834276297	PASS
chr6	94850000	94900000	1.01877768553214	PASS
chr6	94900000	94950000	NA	very_poor_mapping_qual
chr6	94950000	95000000	1.01986996479857	PASS
chr6	950000	1000000	1.00026777868991	PASS
chr6	9500000	9550000	1.01117805429791	PASS
chr6	95000000	95050000	1.02030181832171	PASS
chr6	95050000	95100000	1.02065009245537	PASS
chr6	95100000	95150000	1.02090924571248	PASS
chr6	95150000	95200000	1.02107373660599	PASS
chr6	95200000	95250000	1.02113802364882	PASS
chr6	95250000	95300000	1.02109656535392	poor_mapping_qual
chr6	95300000	95350000	1.0209438202342	PASS
chr6	95350000	95400000	1.02067424680262	PASS
chr6	95400000	95450000	1.0202823035721	PASS
chr6	95450000	95500000	1.01976244905557	poor_mapping_qual
chr6	9550000	9600000	1.01417633357961	PASS
chr6	95500000	95550000	NA	very_poor_mapping_qual
chr6	95550000	95600000	1.01831684021625	PASS
chr6	95600000	95650000	1.01738000291932	PASS
chr6	95650000	95700000	NA	very_poor_mapping_qual
chr6	95700000	95750000	NA	very_poor_mapping_qual
chr6	95750000	95800000	NA	very_poor_mapping_qual
chr6	95800000	95850000	1.01207650579107	PASS
chr6	95850000	95900000	1.01033924473325	PASS
chr6	95900000	95950000	1.00844533540242	PASS
chr6	95950000	96000000	1.0064062817926	PASS
chr6	9600000	9650000	1.0171056983308	PASS
chr6	96000000	96050000	1.00423358789785	PASS
chr6	96050000	96100000	1.0019387577122	PASS
chr6	96100000	96150000	NA	very_poor_mapping_qual
chr6	96150000	96200000	0.997028704444379	PASS
chr6	96200000	96250000	0.994436489350292	PASS
chr6	96250000	96300000	0.991768153941477	PASS
chr6	96300000	96350000	0.989035202211975	poor_mapping_qual
chr6	96350000	96400000	0.986249138155829	PASS
chr6	96400000	96450000	NA	very_poor_mapping_qual
chr6	96450000	96500000	0.980563689039772	PASS
chr6	9650000	9700000	1.01994522041119	PASS
chr6	96500000	96550000	0.977687311967943	PASS
chr6	96550000	96600000	0.974803838545638	PASS
chr6	96600000	96650000	0.971924772766899	PASS
chr6	96650000	96700000	0.969061618625766	PASS
chr6	96700000	96750000	0.966225880116282	PASS
chr6	96750000	96800000	0.96342906123249	PASS
chr6	96800000	96850000	0.96068266596843	PASS
chr6	96850000	96900000	0.957998198318145	PASS
chr6	96900000	96950000	0.955387162275676	PASS
chr6	96950000	97000000	0.952861061835067	PASS
chr6	9700000	9750000	1.02267397168048	PASS
chr6	97000000	97050000	0.950431400990358	PASS
chr6	97050000	97100000	0.948109683735591	PASS
chr6	97100000	97150000	0.945907414064809	PASS
chr6	97150000	97200000	0.943836095972054	PASS
chr6	97200000	97250000	0.941907233451367	PASS
chr6	97250000	97300000	0.94013233049679	PASS
chr6	97300000	97350000	0.938522891102365	PASS
chr6	97350000	97400000	0.937090419262134	PASS
chr6	97400000	97450000	0.93584641897014	PASS
chr6	97450000	97500000	0.934802394220424	PASS
chr6	9750000	9800000	1.0252710239984	PASS
chr6	97500000	97550000	0.93396984890449	PASS
chr6	97550000	97600000	0.933356137515896	PASS
chr6	97600000	97650000	0.932953444098888	PASS
chr6	97650000	97700000	0.9327504866739	PASS
chr6	97700000	97750000	0.932735983261367	PASS
chr6	97750000	97800000	0.93289865188172	PASS
chr6	97800000	97850000	0.933227210555394	PASS
chr6	97850000	97900000	0.933710377302822	PASS
chr6	97900000	97950000	0.934336870144438	PASS
chr6	97950000	98000000	0.935095407100674	PASS
chr6	9800000	9850000	1.02771544922465	PASS
chr6	98000000	98050000	0.935974706191964	PASS
chr6	98050000	98100000	0.936963485438741	PASS
chr6	98100000	98150000	0.93805046286144	PASS
chr6	98150000	98200000	0.939224356480492	PASS
chr6	98200000	98250000	0.940473884316332	poor_mapping_qual
chr6	98250000	98300000	0.941787764389393	PASS
chr6	98300000	98350000	0.943154714720109	PASS
chr6	98350000	98400000	0.944563453328912	PASS
chr6	98400000	98450000	0.946002698236236	PASS
chr6	98450000	98500000	0.947461167462515	PASS
chr6	9850000	9900000	1.02998631921893	PASS
chr6	98500000	98550000	0.948927579028182	PASS
chr6	98550000	98600000	0.950390650953669	PASS
chr6	98600000	98650000	0.951839101259412	PASS
chr6	98650000	98700000	0.953261647965842	PASS
chr6	98700000	98750000	0.954647009093394	PASS
chr6	98750000	98800000	0.9559839026625	PASS
chr6	98800000	98850000	0.957261046693595	PASS
chr6	98850000	98900000	NA	very_poor_mapping_qual
chr6	98900000	98950000	0.959590958223482	PASS
chr6	98950000	99000000	0.960621161763141	PASS
chr6	9900000	9950000	1.03206270584095	PASS
chr6	99000000	99050000	0.961546487846522	PASS
chr6	99050000	99100000	0.962355654494058	PASS
chr6	99100000	99150000	0.963037379726182	PASS
chr6	99150000	99200000	0.963580381563328	poor_mapping_qual
chr6	99200000	99250000	0.963973378025929	PASS
chr6	99250000	99300000	0.964207000293898	PASS
chr6	99300000	99350000	0.964285145083688	PASS
chr6	99350000	99400000	0.964217329227649	PASS
chr6	99400000	99450000	0.964013089794243	PASS
chr6	99450000	99500000	0.963681963851936	PASS
chr6	9950000	10000000	NA	very_poor_mapping_qual
chr6	99500000	99550000	0.96323348846919	PASS
chr6	99550000	99600000	0.962677200714469	PASS
chr6	99600000	99650000	0.962022637656237	PASS
chr6	99650000	99700000	0.961279336362957	PASS
chr6	99700000	99750000	0.960456833903094	PASS
chr6	99750000	99800000	0.95956466734511	PASS
chr6	99800000	99850000	0.95861237375747	PASS
chr6	99850000	99900000	0.957609490208637	PASS
chr6	99900000	99950000	0.956565553767075	PASS
chr6	99950000	100000000	0.955490101501248	PASS
chr7	0	50000	NA	very_poor_mapping_qual
chr7	100000	150000	1.27427849724967	poor_mapping_qual
chr7	1000000	1050000	NA	very_poor_mapping_qual
chr7	10000000	10050000	1.1826798353151	PASS
chr7	100000000	100050000	1.0437600449218	poor_mapping_qual
chr7	100050000	100100000	1.04093869290501	poor_mapping_qual
chr7	100100000	100150000	NA	very_poor_mapping_qual
chr7	100150000	100200000	1.03415918872454	poor_mapping_qual
chr7	100200000	100250000	1.03017294179536	poor_mapping_qual
chr7	100250000	100300000	1.02577712379904	poor_mapping_qual
chr7	100300000	100350000	NA	very_poor_mapping_qual
chr7	100350000	100400000	1.01585547710488	poor_mapping_qual
chr7	100400000	100450000	1.01039125043956	PASS
chr7	100450000	100500000	1.00463248971834	PASS
chr7	10050000	10100000	1.18019744845443	PASS
chr7	100500000	100550000	0.998609996058372	poor_mapping_qual
chr7	100550000	100600000	NA	very_poor_mapping_qual
chr7	100600000	100650000	NA	very_poor_mapping_qual
chr7	100650000	100700000	0.97926812861784	poor_mapping_qual
chr7	100700000	100750000	0.97249871437471	poor_mapping_qual
chr7	100750000	100800000	0.965619572778733	poor_mapping_qual
chr7	100800000	100850000	0.958661504947089	poor_mapping_qual
chr7	100850000	100900000	0.951655311996955	PASS
chr7	100900000	100950000	0.944631795045509	poor_mapping_qual
chr7	100950000	101000000	0.93762175520993	poor_mapping_qual
chr7	10100000	10150000	1.17763812877802	PASS
chr7	101000000	101050000	NA	very_poor_mapping_qual
chr7	101050000	101100000	0.923765311355084	poor_mapping_qual
chr7	101100000	101150000	0.916980509570173	PASS
chr7	101150000	101200000	0.910332389369842	PASS
chr7	101200000	101250000	0.903851751871268	PASS
chr7	101250000	101300000	NA	very_poor_mapping_qual
chr7	101300000	101350000	NA	very_poor_mapping_qual
chr7	101350000	101400000	0.885722746757873	poor_mapping_qual
chr7	101400000	101450000	0.880220051238111	poor_mapping_qual
chr7	101450000	101500000	0.875038844005997	poor_mapping_qual
chr7	10150000	10200000	1.17501444887276	PASS
chr7	101500000	101550000	0.87020992617871	PASS
chr7	101550000	101600000	0.865764098873427	PASS
chr7	101600000	101650000	0.861732163207327	PASS
chr7	101650000	101700000	0.858144920297588	PASS
chr7	101700000	101750000	0.855033171261388	PASS
chr7	101750000	101800000	0.852427717215905	PASS
chr7	101800000	101850000	0.850359323171806	PASS
chr7	101850000	101900000	0.848845139163722	PASS
chr7	101900000	101950000	0.847868300634855	poor_mapping_qual
chr7	101950000	102000000	NA	very_poor_mapping_qual
chr7	10200000	10250000	NA	very_poor_mapping_qual
chr7	102000000	102050000	NA	very_poor_mapping_qual
chr7	102050000	102100000	0.847940965103656	PASS
chr7	102100000	102150000	NA	very_poor_mapping_qual
chr7	102150000	102200000	NA	very_poor_mapping_qual
chr7	102200000	102250000	NA	very_poor_mapping_qual
chr7	102250000	102300000	NA	very_poor_mapping_qual
chr7	102300000	102350000	NA	very_poor_mapping_qual
chr7	102350000	102400000	NA	very_poor_mapping_qual
chr7	102400000	102450000	NA	very_poor_mapping_qual
chr7	102450000	102500000	0.866270343796511	PASS
chr7	10250000	10300000	1.16962429872327	PASS
chr7	102500000	102550000	0.870018687023032	PASS
chr7	102550000	102600000	0.874017215062901	PASS
chr7	102600000	102650000	0.878243838634127	PASS
chr7	102650000	102700000	0.882676468454722	PASS
chr7	102700000	102750000	0.887293015242694	poor_mapping_qual
chr7	102750000	102800000	0.892071389716055	PASS
chr7	102800000	102850000	NA	very_poor_mapping_qual
chr7	102850000	102900000	NA	very_poor_mapping_qual
chr7	102900000	102950000	0.907156586428566	poor_mapping_qual
chr7	102950000	103000000	0.91236137882358	PASS
chr7	10300000	10350000	1.16688297365283	PASS
chr7	103000000	103050000	0.917617552494033	PASS
chr7	103050000	103100000	0.922903018157933	PASS
chr7	103100000	103150000	0.928195686533292	PASS
chr7	103150000	103200000	0.933473468338121	PASS
chr7	103200000	103250000	0.938714274290428	PASS
chr7	103250000	103300000	0.943896015108223	PASS
chr7	103300000	103350000	0.948996601509518	PASS
chr7	103350000	103400000	0.953993944212321	PASS
chr7	103400000	103450000	0.958866117550214	PASS
chr7	103450000	103500000	0.963599930447772	PASS
chr7	10350000	10400000	1.1641275787011	PASS
chr7	103500000	103550000	NA	very_poor_mapping_qual
chr7	103550000	103600000	NA	very_poor_mapping_qual
chr7	103600000	103650000	0.976972992084916	PASS
chr7	103650000	103700000	0.981157244804164	PASS
chr7	103700000	103750000	0.985206125872866	PASS
chr7	103750000	103800000	0.989120442648635	PASS
chr7	103800000	103850000	0.992901002489085	PASS
chr7	103850000	103900000	0.996548612751828	PASS
chr7	103900000	103950000	1.00006408079448	PASS
chr7	103950000	104000000	1.00344821397465	PASS
chr7	10400000	10450000	1.16137068645498	PASS
chr7	104000000	104050000	1.00670181964995	PASS
chr7	104050000	104100000	1.00982570517799	PASS
chr7	104100000	104150000	1.01282067791639	poor_mapping_qual
chr7	104150000	104200000	1.01568754522277	PASS
chr7	104200000	104250000	1.01842711445472	PASS
chr7	104250000	104300000	1.02104019296988	PASS
chr7	104300000	104350000	1.02352758812584	PASS
chr7	104350000	104400000	NA	very_poor_mapping_qual
chr7	104400000	104450000	1.02812855779065	PASS
chr7	104450000	104500000	1.03024374701471	poor_mapping_qual
chr7	10450000	10500000	1.15862486950137	PASS
chr7	104500000	104550000	1.03223648231004	PASS
chr7	104550000	104600000	1.03410757103425	PASS
chr7	104600000	104650000	1.03585782054494	PASS
chr7	104650000	104700000	1.03748803819973	PASS
chr7	104700000	104750000	1.03899903135623	PASS
chr7	104750000	104800000	1.04039160737205	PASS
chr7	104800000	104850000	1.04166657360482	PASS
chr7	104850000	104900000	1.04282473741214	PASS
chr7	104900000	104950000	1.04386690615162	PASS
chr7	104950000	105000000	1.04479388718087	PASS
chr7	1050000	1100000	NA	very_poor_mapping_qual
chr7	10500000	10550000	NA	very_poor_mapping_qual
chr7	105000000	105050000	1.04560653191814	poor_mapping_qual
chr7	105050000	105100000	NA	very_poor_mapping_qual
chr7	105100000	105150000	1.04689636291174	poor_mapping_qual
chr7	105150000	105200000	1.04737849441416	poor_mapping_qual
chr7	105200000	105250000	1.04775541824168	PASS
chr7	105250000	105300000	1.04802962063532	PASS
chr7	105300000	105350000	1.04820358783611	PASS
chr7	105350000	105400000	1.04827980608506	PASS
chr7	105400000	105450000	1.04826076162318	PASS
chr7	105450000	105500000	1.04814894069152	PASS
chr7	10550000	10600000	1.15321675181924	PASS
chr7	105500000	105550000	1.04794682953107	PASS
chr7	105550000	105600000	1.04765691438287	PASS
chr7	105600000	105650000	1.04728168148792	PASS
chr7	105650000	105700000	1.04682361708726	PASS
chr7	105700000	105750000	1.0462852074219	PASS
chr7	105750000	105800000	1.04566893873287	poor_mapping_qual
chr7	105800000	105850000	1.04497729726118	PASS
chr7	105850000	105900000	NA	very_poor_mapping_qual
chr7	105900000	105950000	1.04337784093389	PASS
chr7	105950000	106000000	1.04247499856035	PASS
chr7	10600000	10650000	1.1505795962645	PASS
chr7	106000000	106050000	1.04150672836822	PASS
chr7	106050000	106100000	1.04047551659853	PASS
chr7	106100000	106150000	1.03938384949231	PASS
chr7	106150000	106200000	1.03823421329057	PASS
chr7	106200000	106250000	1.03702909423433	PASS
chr7	106250000	106300000	1.03577097856461	poor_mapping_qual
chr7	106300000	106350000	1.03446235252244	PASS
chr7	106350000	106400000	1.03310570234882	PASS
chr7	106400000	106450000	1.03170351428479	PASS
chr7	106450000	106500000	1.03025827457136	PASS
chr7	10650000	10700000	1.14800380634983	PASS
chr7	106500000	106550000	1.02877246944955	PASS
chr7	106550000	106600000	1.02724858516038	PASS
chr7	106600000	106650000	1.02568942010149	PASS
chr7	106650000	106700000	1.02410067876905	PASS
chr7	106700000	106750000	1.02248964615467	PASS
chr7	106750000	106800000	1.02086362304409	PASS
chr7	106800000	106850000	1.01922991022305	PASS
chr7	106850000	106900000	1.01759580847728	PASS
chr7	106900000	106950000	1.01596861859253	PASS
chr7	106950000	107000000	1.01435564135454	PASS
chr7	10700000	10750000	1.14550195466213	PASS
chr7	107000000	107050000	1.01276417754903	PASS
chr7	107050000	107100000	1.01120152796176	poor_mapping_qual
chr7	107100000	107150000	1.00967499337845	PASS
chr7	107150000	107200000	1.00819187458484	PASS
chr7	107200000	107250000	1.00675947236668	PASS
chr7	107250000	107300000	1.0053850875097	PASS
chr7	107300000	107350000	1.00407602079963	PASS
chr7	107350000	107400000	1.00283957302222	PASS
chr7	107400000	107450000	1.00168304496321	PASS
chr7	107450000	107500000	1.00061373740833	PASS
chr7	10750000	10800000	1.14308661378829	PASS
chr7	107500000	107550000	0.999638951143317	PASS
chr7	107550000	107600000	0.998765986953912	PASS
chr7	107600000	107650000	0.998002145625854	PASS
chr7	107650000	107700000	0.997354727944879	PASS
chr7	107700000	107750000	0.996831034696726	PASS
chr7	107750000	107800000	0.996438366667132	PASS
chr7	107800000	107850000	0.996184024641835	PASS
chr7	107850000	107900000	0.996075309406575	PASS
chr7	107900000	107950000	0.996119521747086	PASS
chr7	107950000	108000000	0.99632396244911	PASS
chr7	10800000	10850000	1.1407703563152	PASS
chr7	108000000	108050000	0.996695932298382	PASS
chr7	108050000	108100000	0.997242732080641	PASS
chr7	108100000	108150000	NA	very_poor_mapping_qual
chr7	108150000	108200000	0.998890024587072	poor_mapping_qual
chr7	108200000	108250000	1.00000236246664	PASS
chr7	108250000	108300000	1.00129919179819	poor_mapping_qual
chr7	108300000	108350000	1.00276657625424	PASS
chr7	108350000	108400000	1.00439057769492	PASS
chr7	108400000	108450000	1.00615725798036	PASS
chr7	108450000	108500000	1.00805267897069	PASS
chr7	10850000	10900000	1.13856575482976	PASS
chr7	108500000	108550000	1.01006290252602	PASS
chr7	108550000	108600000	1.01217399050649	PASS
chr7	108600000	108650000	1.01437200477222	PASS
chr7	108650000	108700000	1.01664300718334	PASS
chr7	108700000	108750000	NA	very_poor_mapping_qual
chr7	108750000	108800000	1.02134822388225	PASS
chr7	108800000	108850000	1.0237545618903	PASS
chr7	108850000	108900000	1.02617813548424	PASS
chr7	108900000	108950000	1.02860500652421	PASS
chr7	108950000	109000000	1.03102123687033	PASS
chr7	10900000	10950000	1.13648538191885	PASS
chr7	109000000	109050000	1.03341288838272	PASS
chr7	109050000	109100000	1.03576602292151	PASS
chr7	109100000	109150000	1.03806670234684	PASS
chr7	109150000	109200000	1.04030098851882	PASS
chr7	109200000	109250000	1.04245494329758	PASS
chr7	109250000	109300000	1.04451462854325	poor_mapping_qual
chr7	109300000	109350000	1.04646610611596	PASS
chr7	109350000	109400000	1.04829543787582	PASS
chr7	109400000	109450000	1.04998868568298	PASS
chr7	109450000	109500000	1.05153191139756	PASS
chr7	10950000	11000000	1.13454181016937	PASS
chr7	109500000	109550000	NA	very_poor_mapping_qual
chr7	109550000	109600000	1.05411254398946	PASS
chr7	109600000	109650000	1.05512207458704	PASS
chr7	109650000	109700000	1.05592583053254	PASS
chr7	109700000	109750000	1.05650987368609	PASS
chr7	109750000	109800000	1.05686027095114	PASS
chr7	109800000	109850000	1.05696825117465	PASS
chr7	109850000	109900000	1.05683993972011	PASS
chr7	109900000	109950000	1.05648413316251	poor_mapping_qual
chr7	109950000	110000000	1.05590962807686	PASS
chr7	1100000	1150000	NA	very_poor_mapping_qual
chr7	11000000	11050000	1.1327476121682	PASS
chr7	110000000	110050000	1.05512522103814	PASS
chr7	110050000	110100000	1.05413970862138	PASS
chr7	110100000	110150000	1.05296188740156	PASS
chr7	110150000	110200000	NA	very_poor_mapping_qual
chr7	110200000	110250000	NA	very_poor_mapping_qual
chr7	110250000	110300000	1.04836253667381	PASS
chr7	110300000	110350000	1.0465034459918	poor_mapping_qual
chr7	110350000	110400000	1.04449602938175	poor_mapping_qual
chr7	110400000	110450000	1.04234908341865	PASS
chr7	110450000	110500000	1.04007140467751	PASS
chr7	11050000	11100000	1.13111536050225	PASS
chr7	110500000	110550000	1.03767178973334	PASS
chr7	110550000	110600000	1.03515903516112	PASS
chr7	110600000	110650000	1.03254193753587	PASS
chr7	110650000	110700000	1.02982929343259	poor_mapping_qual
chr7	110700000	110750000	1.02702989942627	PASS
chr7	110750000	110800000	1.02415255209192	PASS
chr7	110800000	110850000	1.02120604800454	PASS
chr7	110850000	110900000	NA	very_poor_mapping_qual
chr7	110900000	110950000	1.0151407558707	PASS
chr7	110950000	111000000	1.01203956097424	PASS
chr7	11100000	11150000	1.12965762775841	PASS
chr7	111000000	111050000	1.00890439562476	PASS
chr7	111050000	111100000	NA	very_poor_mapping_qual
chr7	111100000	111150000	1.00256733986673	PASS
chr7	111150000	111200000	0.999383042608184	PASS
chr7	111200000	111250000	0.996199961196624	PASS
chr7	111250000	111300000	NA	very_poor_mapping_qual
chr7	111300000	111350000	0.989872632214459	PASS
chr7	111350000	111400000	0.986745967013792	PASS
chr7	111400000	111450000	0.983654848342295	PASS
chr7	111450000	111500000	0.980605814151546	PASS
chr7	11150000	11200000	1.12838685788784	PASS
chr7	111500000	111550000	0.977605265446357	PASS
chr7	111550000	111600000	0.974659603231544	PASS
chr7	111600000	111650000	NA	very_poor_mapping_qual
chr7	111650000	111700000	0.968958542292297	PASS
chr7	111700000	111750000	0.966215945577492	PASS
chr7	111750000	111800000	0.963553839372317	PASS
chr7	111800000	111850000	0.960978624681588	PASS
chr7	111850000	111900000	0.958496702510117	PASS
chr7	111900000	111950000	0.956114473862718	PASS
chr7	111950000	112000000	0.953838339744207	PASS
chr7	11200000	11250000	1.12730758817095	poor_mapping_qual
chr7	112000000	112050000	0.951674701159396	PASS
chr7	112050000	112100000	0.949629959113099	PASS
chr7	112100000	112150000	0.947710514610131	PASS
chr7	112150000	112200000	NA	very_poor_mapping_qual
chr7	112200000	112250000	0.944273122253436	PASS
chr7	112250000	112300000	0.942767976409337	PASS
chr7	112300000	112350000	0.941413732127823	PASS
chr7	112350000	112400000	0.940216790413706	PASS
chr7	112400000	112450000	NA	very_poor_mapping_qual
chr7	112450000	112500000	0.938320418706924	PASS
chr7	11250000	11300000	1.12641199089809	PASS
chr7	112500000	112550000	0.937633790723887	PASS
chr7	112550000	112600000	0.937130069327503	poor_mapping_qual
chr7	112600000	112650000	NA	very_poor_mapping_qual
chr7	112650000	112700000	0.936696950313953	PASS
chr7	112700000	112750000	0.936780354706416	PASS
chr7	112750000	112800000	0.937072269704788	PASS
chr7	112800000	112850000	0.937579096313884	PASS
chr7	112850000	112900000	0.938307235538518	PASS
chr7	112900000	112950000	0.939263088383504	PASS
chr7	112950000	113000000	0.940452613543709	PASS
chr7	11300000	11350000	1.12569116178492	PASS
chr7	113000000	113050000	0.94187110247964	PASS
chr7	113050000	113100000	0.943502897472065	poor_mapping_qual
chr7	113100000	113150000	NA	very_poor_mapping_qual
chr7	113150000	113200000	0.947341779905254	poor_mapping_qual
chr7	113200000	113250000	0.949516554485445	PASS
chr7	113250000	113300000	0.951840009400985	PASS
chr7	113300000	113350000	0.954295988221587	PASS
chr7	113350000	113400000	0.956868334516966	PASS
chr7	113400000	113450000	0.959540891856835	poor_mapping_qual
chr7	113450000	113500000	0.962297503810909	PASS
chr7	11350000	11400000	1.1251361965471	PASS
chr7	113500000	113550000	0.965122013948899	PASS
chr7	113550000	113600000	0.967998265840522	PASS
chr7	113600000	113650000	0.970910103055489	PASS
chr7	113650000	113700000	0.973841369163515	poor_mapping_qual
chr7	113700000	113750000	0.976775907734313	PASS
chr7	113750000	113800000	0.979697562337597	PASS
chr7	113800000	113850000	0.982590176543082	PASS
chr7	113850000	113900000	0.985437593920479	PASS
chr7	113900000	113950000	0.988223658039505	PASS
chr7	113950000	114000000	0.990932212469871	PASS
chr7	11400000	11450000	1.12473819090027	PASS
chr7	114000000	114050000	0.993547100781291	PASS
chr7	114050000	114100000	NA	very_poor_mapping_qual
chr7	114100000	114150000	0.998431253326151	PASS
chr7	114150000	114200000	1.00066820469902	PASS
chr7	114200000	114250000	1.00274686423179	PASS
chr7	114250000	114300000	1.00465107549419	PASS
chr7	114300000	114350000	1.00636468205593	PASS
chr7	114350000	114400000	1.00787152748672	PASS
chr7	114400000	114450000	1.00915545535627	PASS
chr7	114450000	114500000	1.0102003092343	PASS
chr7	11450000	11500000	1.1244882405601	PASS
chr7	114500000	114550000	1.01098993269052	PASS
chr7	114550000	114600000	1.01150961019536	PASS
chr7	114600000	114650000	1.01176059138737	PASS
chr7	114650000	114700000	1.01175406498189	PASS
chr7	114700000	114750000	1.01150136985527	PASS
chr7	114750000	114800000	1.01101384488389	PASS
chr7	114800000	114850000	1.01030282894411	PASS
chr7	114850000	114900000	1.00937966091229	PASS
chr7	114900000	114950000	NA	very_poor_mapping_qual
chr7	114950000	115000000	1.00694222407799	PASS
chr7	1150000	1200000	NA	very_poor_mapping_qual
chr7	11500000	11550000	1.12437744124223	PASS
chr7	115000000	115050000	1.00545063302824	PASS
